id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Hba-a2	0.519301409	0.326485351	0.403	0	1
Adcyap1	0.519301409	0.315575081	0.403	0	1
Fosb	0.519301409	0.249955873	0.581	0	1
Casr	0.519301409	-0.020533631	0.581	0	1
Cald1	0.519301409	0.501775113	0.581	0	1
Cd24	0.519301409	0.604695063	0.581	0	1
Kif20b	0.519301409	0.064069074	0.581	0	1
Sox2	0.519301409	0.150351935	0.581	0	1
Lamp5	0.519301409	0.085357898	0.581	0	1
Mef2c	0.519301409	0.017065669	0.581	0	1
Hmmr	0.519301409	0.002046898	0.581	0	1
Ghrh	0.519301409	0.000865474	0.403	0	1
Hmgcr	0.519301409	0.293941548	0.581	0	1
Ssc5d	0.519301409	0.028258519	0.403	0	1
Abhd4	0.519301409	0.347823736	0.403	0	1
Tesk2	0.519301409	-0.002504429	0.581	0	1
Dusp6	0.519301409	0.020398632	0.403	0	1
Chic1	0.519301409	0.086789687	0.581	0	1
Tnc	0.519301409	0.007009944	0.403	0	1
Iapp	0.519301409	0.073645893	0.403	0	1
Tmem100	0.519301409	0.122054087	0.403	0	1
Ugdh	0.519301409	0.163089262	0.403	0	1
Larp1	0.519301409	0.218512196	0.581	0	1
Pde12	0.519301409	0.150224485	0.581	0	1
Gabrg1	0.519301409	0.20418538	0.403	0	1
Nfkb1	0.519301409	0.358062983	0.403	0	1
Vamp5	0.519301409	0.037059001	0.403	0	1
Grhpr	0.519301409	0.265064667	0.581	0	1
Pimreg	0.519301409	0.000465055	0.581	0	1
Slc25a12	0.519301409	0.024816352	0.403	0	1
Naa60	0.519301409	-0.003367768	0.581	0	1
Ulk2	0.519301409	0.179410874	0.581	0	1
Lrp12	0.519301409	0.086086031	0.581	0	1
Cacna2d1	0.519405648	-0.795304436	0.629	0.4	1
Kcnmb2	0.519405648	-1.15084813	0.677	0.4	1
Dync1i1	0.519405648	-0.129177786	0.597	0.4	1
Tmem88	0.526980821	-0.887373273	0.71	0.2	1
Slc9a3r2	0.527129332	-0.580374841	0.726	0.2	1
L1cam	0.527129332	-0.436364325	0.5	0.2	1
AABR07060487.1	0.527129332	-1.060085164	0.726	0.2	1
Cfi	0.534994273	-1.28644269	0.968	0.4	1
LOC103689961	0.535030943	-0.289786304	0.919	0.8	1
Trappc3l	0.54287611	0.402262227	0.71	0.2	1
Ckmt1	0.550815373	-0.235452828	0.629	0.4	1
Nppb	0.557415875	-0.028558795	0.355	0	1
Ppp2r2c	0.557415875	0.107517346	0.355	0	1
Tpm2	0.557724482	-0.959662007	0.661	0.2	1
Atf3	0.558772102	-0.243640912	0.71	0.2	1
Cplx2	0.558772102	-0.246063469	0.516	0.2	1
Atf6	0.558772102	-0.704049236	0.516	0.2	1
Syn2	0.558772102	-0.889106672	0.516	0.2	1
S100a11	0.558834881	-1.0636826	0.984	0.6	1
Dda1	0.558834881	0.367132903	0.839	0.4	1
Mt3	0.558850572	-0.25714152	1	1	1
H3f3b	0.566863276	-0.666601547	0.645	0.4	1
Hopx	0.566863276	-0.165076325	0.903	0.4	1
Smc4	0.574932256	-0.568421414	0.71	0.2	1
Cpne6	0.574932256	0.067017138	0.516	0.2	1
Marcks	0.574932256	-0.189860718	0.516	0.2	1
Myo5a	0.574993301	0.16041765	0.806	0.4	1
Ncdn	0.575004744	-0.347168561	0.887	0.6	1
Sncg	0.575008558	0.110545732	1	1	1
Ezr	0.583131968	-1.634252792	0.952	0.4	1
Myl9	0.591006796	-0.033078059	0.419	0	1
Dock5	0.591006796	-4.13E-07	0.274	0	1
Fgfr1	0.591006796	-0.017311458	0.274	0	1
Nanos3	0.591072995	-0.792454037	0.5	0.2	1
Sparc	0.591310123	0.399922421	0.677	0.2	1
Rell1	0.591310123	-0.879391544	0.71	0.2	1
Cav1	0.594720088	-0.013756257	0.306	0	1
Kif18a	0.594720088	0.059791377	0.452	0	1
LOC102549941	0.594720088	-0.000187815	0.306	0	1
Zfp865	0.596076541	0.042708796	0.468	0	1
Ckap2l	0.599049447	-0.000110803	0.387	0	1
Exoc1l	0.599524025	0.652989402	0.419	0	1
S100a4	0.599524025	0.93049449	0.565	0	1
S100a8	0.599524025	0.095686022	0.419	0	1
Fxyd1	0.599524025	0.534252751	0.419	0	1
MGC105649	0.599524025	-0.018433345	0.419	0	1
RGD1564664	0.599524025	0.842325369	0.419	0	1
Cdc42ep3	0.599524025	0.196465779	0.565	0	1
Grxcr2	0.599524025	0.235811388	0.419	0	1
Scd	0.599524025	0.429652975	0.419	0	1
Asic3	0.599524025	0.804918044	0.565	0	1
Tfr2	0.599524025	-0.001313835	0.419	0	1
Mertk	0.599524025	-0.008588545	0.419	0	1
Spc24	0.599524025	0.210053716	0.565	0	1
Atad2	0.599524025	0.10834473	0.419	0	1
Ly86	0.599524025	0.022557111	0.419	0	1
Cebpb	0.599524025	0.194879298	0.565	0	1
Igfbp6	0.599524025	0.147608588	0.419	0	1
Atp1a2	0.599524025	0.157844946	0.565	0	1
Tac3	0.599524025	0.06392734	0.565	0	1
Sh2d4b	0.599524025	0.062093486	0.565	0	1
Scara3	0.599524025	-0.001071564	0.565	0	1
RT1-CE10	0.599524025	0.744694752	0.419	0	1
Lsamp	0.599524025	0.73601029	0.419	0	1
Map3k2	0.599524025	0.23569054	0.565	0	1
Pex26	0.599524025	0.259153173	0.419	0	1
Fam89a	0.599524025	0.197877219	0.565	0	1
RGD1306941	0.599524025	-0.002390506	0.419	0	1
Agk	0.599524025	0.091067905	0.565	0	1
Hadh	0.599524025	0.0366729	0.419	0	1
Akap2	0.599524025	0.327782003	0.565	0	1
Camk2n1	0.599524025	0.206704845	0.565	0	1
Clk1	0.599524025	0.139233364	0.419	0	1
AABR07071661.1	0.599524025	0.078839735	0.565	0	1
Txndc16	0.599524025	0.015844451	0.565	0	1
Ppm1f	0.599524025	0.028646319	0.419	0	1
S100a3	0.599524025	0.072588702	0.419	0	1
Bcl11a	0.599524025	0.091247661	0.419	0	1
Ampd3	0.599524025	0.014663744	0.565	0	1
Prrg4	0.599524025	0.038807914	0.565	0	1
Sesn1	0.599524025	0.036614282	0.419	0	1
Dlat	0.599524025	0.586989916	0.565	0	1
Sac3d1	0.599524025	0.081399743	0.565	0	1
Capn10	0.599524025	0.104031543	0.565	0	1
Tnfaip8l3	0.599524025	0.020925154	0.419	0	1
Ahnak	0.599615098	-1.341837525	0.694	0.4	1
Snca	0.607956488	-1.317916362	0.984	0.6	1
Hspa5	0.616305988	-0.715691102	0.694	0.4	1
Tsc22d1	0.616305988	-0.502035892	0.677	0.4	1
Palmd	0.616305988	-0.625564366	0.677	0.4	1
Tubb3	0.616337655	-0.083533521	0.968	0.8	1
Trpm8	0.624692608	-1.128077624	0.532	0.2	1
Slc3a2	0.624692608	0.093838122	0.516	0.2	1
Drgx	0.624747899	0.145452861	0.661	0.4	1
Ppp1r1c	0.633197637	0.199196252	0.871	0.4	1
RGD1305733	0.633197637	-1.026111408	0.694	0.4	1
Celsr2	0.639006467	0.034703219	0.339	0	1
Nfe2l3	0.640533744	0.000785676	0.371	0	1
Smim22	0.640533744	0.000625594	0.5	0	1
Rgs10	0.641683222	-0.377524944	0.532	0.2	1
Chrna3	0.641683222	0.823696689	0.565	0	1
Lgalsl	0.641683222	0.686543221	0.565	0	1
Tmem59l	0.641683222	0.42553401	0.661	0.2	1
Nmt2	0.641683222	-0.433894708	0.694	0.2	1
Tac1	0.64174639	-1.098829669	1	0.6	1
Stmn2	0.641749714	0.035965637	1	1	1
Cd55	0.65028273	-0.308177336	0.871	0.4	1
Dad1	0.65028273	-0.606109269	0.71	0.4	1
Cplx1	0.658863559	-0.573224408	0.694	0.2	1
Pcbd1	0.658863559	-0.003076862	0.532	0.2	1
Kcnv1	0.658863559	-1.222268703	0.694	0.2	1
Hspa12a	0.658863559	-0.748574445	0.694	0.2	1
LOC103694872	0.658924139	-0.836578532	0.935	0.6	1
Msmo1	0.667553645	-1.424425222	0.903	0.4	1
Ppp2r2b	0.676225847	0.56409903	0.661	0.2	1
Ushbp1	0.677961574	-0.00092727	0.403	0	1
Tekt1	0.677961574	0.000435437	0.403	0	1
Ttk	0.681001043	-4.16E-05	0.435	0	1
Cryga	0.684178242	-5.99E-05	0.387	0	1
Mc4r	0.684178242	-0.000297807	0.5	0	1
LOC103694857	0.684928074	0.147044277	0.435	0	1
Clec2g	0.684928074	0.096063494	0.548	0	1
Birc5	0.684928074	0.061555621	0.548	0	1
Mrap	0.684928074	0.11442778	0.548	0	1
Egr2	0.684928074	0.122818955	0.548	0	1
Olfm1	0.684928074	0.878481087	0.435	0	1
Gpx1	0.684928074	0.640417924	0.435	0	1
RGD1564053	0.684928074	0.076942618	0.435	0	1
Kcnq5	0.684928074	0.641528662	0.435	0	1
Pnma8b	0.684928074	0.657913118	0.435	0	1
Arhgdib	0.684928074	0.131158581	0.435	0	1
Tmem233	0.684928074	0.080509332	0.435	0	1
Ankrd33b	0.684928074	0.153182843	0.435	0	1
Hcn2	0.684928074	0.099574104	0.435	0	1
Bco1	0.684928074	0.001486203	0.548	0	1
Cyp2d4	0.684928074	0.041210344	0.548	0	1
Pcdh17	0.684928074	0.25419846	0.435	0	1
Ttc30b	0.684928074	-0.029396343	0.435	0	1
Morc4	0.684928074	0.057502577	0.435	0	1
Cenpm	0.684928074	0.000699884	0.548	0	1
Itgb8	0.684928074	0.00388139	0.435	0	1
Tmem51	0.684928074	0.071134659	0.435	0	1
Creb1	0.684928074	0.10812283	0.548	0	1
Ddah1	0.684928074	0.109803018	0.435	0	1
Cpq	0.684928074	0.792718253	0.435	0	1
AY172581.18	0.684928074	0.025582277	0.435	0	1
Prdx6	0.684928074	0.598346698	0.435	0	1
Tbc1d9	0.684928074	0.061196482	0.435	0	1
Mfap3l	0.684928074	0.083900109	0.548	0	1
Rprd1a	0.684928074	0.094836291	0.435	0	1
Pstpip1	0.684928074	0.159464121	0.548	0	1
AABR07035428.2	0.684928074	0.228194518	0.548	0	1
Tbc1d1	0.684928074	0.035902442	0.548	0	1
Dbf4	0.684928074	-5.65E-05	0.548	0	1
Dnajb4	0.685002466	-1.070159692	0.919	0.4	1
Cttnbp2	0.69371849	-1.036074079	0.677	0.2	1
Ripk1	0.693762026	-0.831296305	0.548	0.2	1
Sod2	0.693808444	-0.18310908	0.677	0.4	1
Nmb	0.693817145	-0.628880423	0.823	0.6	1
Hsph1	0.711463753	0.067207914	0.677	0.2	1
Thy1	0.72040075	0.014339605	0.694	0.4	1
Cdkn1c	0.727909888	0.04084064	0.468	0	1
Mtfp1	0.729062497	-0.000835846	0.419	0	1
Acy3	0.729228932	0.101494861	0.435	0	1
Chga	0.729322418	-0.589883906	0.677	0.2	1
Gadd45g	0.729348369	0.256629977	0.677	0.2	1
Ptn	0.729363936	-0.054439978	0.855	0.4	1
Best1	0.729371718	-1.05347925	1	0.6	1
Nefh	0.74736812	-1.043383834	0.919	0.6	1
Scd2	0.74736812	-0.710666961	0.984	0.6	1
Uchl1	0.747377858	-0.071197414	1	1	1
Tuba1a	0.747377858	-0.321288427	1	1	1
Jund	0.765474857	-0.532762238	0.565	0.2	1
Fermt2	0.765474857	0.121915948	0.548	0.2	1
Ndufa4	0.765520287	-0.238928968	1	1	1
Tnfsf15	0.7694342	-0.00216835	0.306	0	1
Steap2	0.7694342	0.00081897	0.387	0	1
Fcer1g	0.770663593	0.077883193	0.323	0	1
Ifi47	0.774456691	0.021922284	0.435	0	1
Fos	0.77456407	1.050496039	0.532	0	1
Zfp36	0.77456407	0.473281252	0.532	0	1
Fxyd5	0.77456407	0.178043458	0.452	0	1
Creg1	0.77456407	0.356366073	0.532	0	1
Clic5	0.77456407	0.025760931	0.452	0	1
Tf	0.77456407	0.035478345	0.532	0	1
Hk2	0.77456407	0.047610651	0.452	0	1
Egfl8	0.77456407	0.372145041	0.452	0	1
Cmtm5	0.77456407	0.173297035	0.532	0	1
Cntf	0.77456407	-0.000850848	0.452	0	1
Elovl2	0.77456407	0.26250239	0.452	0	1
Ccdc34	0.77456407	0.086452332	0.452	0	1
Fbp2	0.77456407	0.025249143	0.452	0	1
Art3	0.77456407	0.398302716	0.452	0	1
Hmgcs1	0.77456407	0.941197139	0.452	0	1
Unc13c	0.77456407	0.128805681	0.532	0	1
Uap1	0.77456407	0.042496936	0.532	0	1
Acads	0.77456407	0.22728285	0.452	0	1
Anxa8	0.77456407	0.0538467	0.532	0	1
Camk2b	0.77456407	0.407097652	0.452	0	1
Socs2	0.77456407	0.358596239	0.532	0	1
Gabrg2	0.77456407	0.473429661	0.452	0	1
Parp14	0.77456407	0.22326882	0.532	0	1
Hspe1	0.77456407	0.859023304	0.452	0	1
Isl1	0.77456407	0.797787782	0.452	0	1
Rbm27	0.77456407	0.150183741	0.452	0	1
Fam129a	0.77456407	0.141797325	0.532	0	1
Mbd5	0.77456407	0.037290399	0.452	0	1
Rcan2	0.77456407	0.30737474	0.452	0	1
Slc18a2	0.77456407	-0.000269847	0.532	0	1
Slc16a2	0.77456407	0.054980668	0.452	0	1
LOC100912195	0.774618796	-0.497650476	0.726	0.4	1
Fgf13	0.774618796	-0.191366026	0.806	0.4	1
Cpne8	0.774618796	-0.486883656	0.871	0.4	1
Syngr3	0.783750185	0.26903187	0.548	0.2	1
Rnf168	0.783750185	-0.424602921	0.565	0.2	1
Bcat1	0.783783853	-0.292915839	0.935	0.6	1
Pip5k1b	0.792953676	-1.331371407	0.887	0.4	1
Calm1	0.802184252	-0.087719271	1	1	1
Eprs	0.811403744	-1.043860284	0.742	0.4	1
Snhg11	0.820651312	0.061330986	0.645	0.2	1
Dusp26	0.820651312	1.1167225	0.468	0	1
Arl4a	0.829959157	-0.469869204	0.726	0.4	1
Incenp	0.83925742	-0.696596058	0.581	0.2	1
Rab6b	0.839282734	-0.481062089	0.903	0.6	1
Rbp4	0.857953809	-0.171258847	0.581	0.2	1
Sncb	0.857953809	-0.471973317	0.581	0.2	1
Rasef	0.857953809	-0.760746794	0.581	0.2	1
Fgf1	0.857953809	-0.323519491	0.581	0.2	1
AY172581.9	0.857981854	-0.141278542	1	1	1
Pclaf	0.863349224	0.025023483	0.306	0	1
Mki67	0.864236512	8.20E-05	0.323	0	1
Mdfic	0.864236512	0.274554431	0.371	0	1
Nedd1	0.864236512	-0.00030265	0.323	0	1
AABR07068590.2	0.864236512	0.000110303	0.371	0	1
Fam181b	0.865579992	0.0038808	0.403	0	1
Tec	0.865579992	-0.001243682	0.403	0	1
AABR07034438.1	0.865579992	0.08590102	0.355	0	1
Tm4sf1	0.867312976	0.587273708	0.468	0	1
Egr1	0.867312976	0.516808488	0.516	0	1
Aif1	0.867312976	0.178992514	0.516	0	1
Cavin2	0.867312976	0.293492018	0.468	0	1
Plekha4	0.867312976	0.274541868	0.516	0	1
G0s2	0.867312976	-0.002542532	0.516	0	1
Rarres2	0.867312976	0.166843305	0.516	0	1
Klf6	0.867312976	0.28412671	0.468	0	1
Ly6e	0.867312976	0.859233888	0.468	0	1
Gja4	0.867312976	0.081592854	0.516	0	1
Dlgap5	0.867312976	-0.018095761	0.468	0	1
Mal	0.867312976	0.198309036	0.468	0	1
Prdm8	0.867312976	0.027549464	0.516	0	1
Zfp46	0.867312976	0.000441246	0.516	0	1
Rflnb	0.867312976	0.563936339	0.516	0	1
Pcsk9	0.867312976	0.017155095	0.516	0	1
Ldb2	0.867312976	0.581735859	0.468	0	1
Slc17a6	0.867312976	1.16500997	0.468	0	1
Xk	0.867312976	0.127529852	0.468	0	1
Gpx3	0.867312976	0.212248112	0.468	0	1
Grap	0.867312976	0.032264451	0.516	0	1
Usp1	0.867312976	-0.014713729	0.468	0	1
Ppp2r3a	0.867312976	0.325767977	0.516	0	1
Kcnk2	0.867312976	0.058511619	0.468	0	1
Rspo2	0.867312976	0.571525494	0.468	0	1
Polr3f	0.867312976	-0.016121995	0.516	0	1
Col4a1	0.867312976	0.119550443	0.516	0	1
Tmem138	0.867312976	0.158990332	0.468	0	1
Leprot	0.867312976	0.389914406	0.468	0	1
Fbln1	0.867312976	-0.002635944	0.516	0	1
Pold4	0.867312976	0.617368853	0.516	0	1
Cttnbp2nl	0.867312976	0.198749939	0.516	0	1
Rcan1	0.867312976	0.861109297	0.516	0	1
Ccar2	0.867312976	0.123715468	0.468	0	1
Zfp444	0.867312976	0.001950536	0.516	0	1
Baz2b	0.867312976	0.095360728	0.468	0	1
Upf3b	0.867312976	0.758758293	0.468	0	1
Hmgb2l1	0.876730219	-0.694812176	0.645	0.2	1
Chd5	0.876730219	-0.570216008	0.645	0.2	1
Sqle	0.876730219	-0.493316868	0.645	0.2	1
Prpf8	0.876730219	-0.913515443	0.645	0.2	1
Tpm1	0.876753402	-0.741666613	0.984	0.6	1
Nefl	0.876754622	-0.001403883	1	1	1
Dync1i2	0.895596979	-0.160855667	1	1	1
Smarca5	0.905031543	-0.552897893	0.758	0.4	1
Reg3b	0.913158951	0.034633624	0.387	0	1
Sfrp4	0.913512907	-0.001918815	0.371	0	1
C1s	0.913512907	0.001281356	0.371	0	1
AC141028.3	0.914018541	-0.003973615	0.435	0	1
Acsbg1	0.914187416	0.142772353	0.419	0	1
Fjx1	0.914187416	0.058672265	0.419	0	1
Akap1	0.914396264	0.023985346	0.484	0	1
Cks2	0.914450792	-0.000397183	0.5	0	1
Chp2	0.914481418	-1.305189983	0.597	0.2	1
Mcf2l	0.914481418	-0.615269459	0.597	0.2	1
Ypel3	0.914495019	-0.16110697	0.887	0.6	1
Gng3	0.914498419	-0.433795244	1	1	1
Slc25a4	0.914498419	-0.112620221	1	1	1
Tes	0.933435085	-0.347639577	0.597	0.2	1
Bex2	0.933447675	-0.057774143	0.919	0.6	1
Mapt	0.942932456	-0.379717934	0.774	0.4	1
Peg3	0.942932456	-0.599194585	0.774	0.4	1
Pafah1b3	0.942932456	-0.28173765	0.742	0.4	1
Igfbp2	0.952426567	-0.701455932	0.629	0.2	1
Ophn1	0.952426567	-0.913763941	0.629	0.2	1
Map2	0.952426567	0.027194779	0.597	0.2	1
Piezo2	0.952426567	-0.524613989	0.629	0.2	1
Bcam	0.952431308	-0.69778287	0.613	0.2	1
Mt-nd5	0.952436049	0.168541043	0.984	1	1
Ccl6	0.961036834	0.000115598	0.355	0	1
Lmo2	0.961036834	0.046948267	0.339	0	1
LOC654482	0.961036834	-0.006604435	0.355	0	1
Ccdc62	0.961036834	-5.42E-05	0.355	0	1
Tyrobp	0.961250423	-0.013594674	0.355	0	1
Erg	0.961425821	0.057402428	0.371	0	1
Sbspon	0.961831737	-0.000757806	0.452	0	1
Hes1	0.961927432	0.844785114	0.5	0	1
Ccnb1	0.961927432	0.05788111	0.484	0	1
Foxc1	0.961927432	-0.003140069	0.5	0	1
Timp3	0.961927432	0.273485359	0.5	0	1
Cdkn1a	0.961927432	0.397201452	0.5	0	1
Tnfrsf12a	0.961927432	0.28863085	0.484	0	1
Rarres1	0.961927432	0.290647488	0.484	0	1
Cdh19	0.961927432	0.113303315	0.5	0	1
Car2	0.961927432	-0.00840421	0.5	0	1
Tmem45b	0.961927432	0.379877201	0.484	0	1
Bmt2	0.961927432	0.059525789	0.484	0	1
Rab20	0.961927432	0.153380294	0.5	0	1
Vps52	0.961927432	0.278604442	0.5	0	1
Hist1h2an	0.961927432	0.111594128	0.484	0	1
Chac1	0.961927432	-0.019056776	0.484	0	1
Mis18bp1	0.961927432	0.338024067	0.484	0	1
Brwd3	0.961927432	-0.003911368	0.5	0	1
Crabp2	0.961927432	0.156633228	0.484	0	1
Ifit1	0.961927432	-0.011048847	0.5	0	1
Ramp3	0.961927432	0.430382968	0.484	0	1
Calb1	0.961927432	0.002589476	0.5	0	1
Phactr3	0.961927432	0.335195236	0.5	0	1
Kcna2	0.961927432	0.195670736	0.484	0	1
Nptxr	0.961927432	0.042682006	0.484	0	1
Aak1	0.961927432	0.336580283	0.484	0	1
Fam76a	0.961927432	0.128783011	0.5	0	1
LOC102548682	0.961927432	0.084974128	0.5	0	1
Stk32c	0.961927432	0.212574221	0.484	0	1
Bnip2	0.961927432	0.141560561	0.5	0	1
LOC102549817	0.961927432	0.000866009	0.484	0	1
Rgs7	0.961927432	0.095200773	0.5	0	1
Gng13	0.961927432	0.036285856	0.5	0	1
ENSRNOG00000032605	0.961936924	-1.783346251	0.839	0.4	1
Tubb2b	0.971445104	0.323292161	0.613	0.2	1
Snapc2	0.971445104	-0.039416796	0.597	0.2	1
Map1a	0.980963044	-0.625355428	0.806	0.4	1
Stmn3	0.990481794	0.027830941	1	1	1
Jun	1	0.227022103	0.597	0.2	1
Kcnj2	1	-0.011363063	0.435	0	1
Faim2	1	0.201602194	0.597	0.2	1
Afdn	1	-0.475063312	0.79	0.4	1
Ccne2	1	0.001967445	0.468	0	1
Micu3	1	-0.264351881	0.613	0.2	1
Ehd4	1	0.954754415	0.5	0	1
ENSRNOG00000058555	1	-0.001188943	0.29	0	1
