id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Nrsn1	0.304922146	-0.280440702	0.355	0.333	1
Cul9	0.307260912	0.067229696	0.29	0	1
Pygl	0.307544961	0.308331154	0.355	0.167	1
Camk2b	0.307726581	-0.372080188	0.452	0.222	1
Ehd4	0.307726581	0.597940669	0.5	0.556	1
Dync1i2	0.30788539	-0.185718155	1	1	1
Serpine2	0.310388202	-0.373519604	0.274	0.111	1
Stap2	0.310388202	0.044540114	0.806	0.556	1
Ecel1	0.310388202	0.161688856	0.968	0.611	1
Galnt3	0.310388202	0.059843108	0.29	0	1
Kcnq5	0.313224807	-0.554585877	0.435	0.278	1
Ppp1r9a	0.313224807	-0.00040485	0.79	0.667	1
MGC105649	0.31591855	-0.016990734	0.419	0	1
Nap1l5	0.316128531	-0.089267126	0.726	0.778	1
Ifi47	0.318321451	0.019124591	0.435	0.333	1
Tnfrsf12a	0.318787312	-0.170672962	0.484	0.222	1
Syt6	0.318787312	-0.770198518	0.387	0.333	1
Snapc2	0.318787312	0.562145714	0.597	0.611	1
Gng3	0.318943344	-0.153238942	1	1	1
Ripk1	0.321513202	0.074690995	0.548	0.611	1
Zcchc12	0.321513202	-0.135702073	0.806	0.5	1
Ebf1	0.321652254	-0.457377008	0.581	0.444	1
Pkib	0.321723168	-0.353648569	0.823	0.722	1
Cdc42ep5	0.325487608	-5.87E-06	0.468	0.056	1
Lamp5	0.327172154	0.080955076	0.581	0.167	1
Cdh19	0.327172154	0.113673202	0.5	0.444	1
Ifit2	0.327172154	-0.034500634	0.371	0.167	1
Bmt2	0.327172154	-0.283315597	0.484	0.056	1
Pex26	0.327172154	-0.235337458	0.419	0.167	1
Ptprn	0.327311159	-0.040203254	0.403	0.278	1
Hspa12a	0.327382049	-0.92572736	0.694	0.556	1
Myl9	0.328541564	-0.033078059	0.419	0	1
Fbln2	0.332895385	0.349130062	0.323	0.056	1
Cgas	0.332895385	-0.002074418	0.919	0.611	1
Art3	0.332895385	0.004313218	0.452	0.111	1
Uap1	0.332895385	-0.082006324	0.532	0.5	1
Tnc	0.332895385	-0.126687634	0.403	0.167	1
Nptxr	0.332895385	-0.524384988	0.484	0.111	1
Arid3a	0.335207759	-0.007520039	0.677	0.556	1
AABR07009106.1	0.335860454	-0.273622512	0.79	0.667	1
Rgs10	0.338682854	0.401537778	0.532	0.278	1
Twf1	0.338682854	0.179452319	0.742	0.556	1
Stard4	0.338682854	0.001021372	0.758	0.389	1
Hmgn3	0.338682854	0.109342736	0.29	0.056	1
Crtac1	0.338821652	0.049882214	0.661	0.611	1
LOC108351137	0.34183842	0.201806264	0.984	0.889	1
Tbx3	0.344534507	0.000583984	0.758	0.333	1
S100a3	0.344534507	0.074447297	0.419	0.222	1
St3gal6	0.347563556	-0.065591222	0.887	0.667	1
Mt2A	0.350450268	0.034824607	0.823	0.611	1
Tlk1	0.350450268	0.000165359	0.742	0.333	1
Mxd4	0.350450268	-0.143643065	0.258	0.167	1
Snhg11	0.35361281	-0.583335388	0.645	0.778	1
Mrgprb5	0.356430046	0.004991999	0.968	0.611	1
Bend6	0.356568243	-0.25259402	0.597	0.556	1
Prdx6	0.35952281	0.039122964	0.435	0.167	1
Serpinb1a	0.359669271	-0.744030156	0.968	0.889	1
Srd5a2	0.362473729	-0.000440048	0.984	0.611	1
Sfrp1	0.362473729	-0.524270559	0.371	0.333	1
Negr1	0.362473729	0.001587716	0.871	0.5	1
Tesk2	0.368581189	-0.00282957	0.581	0.611	1
Kcnk2	0.368581189	-0.299769437	0.468	0.111	1
Cadps2	0.368581189	-0.000900757	0.935	0.611	1
Ano4	0.368581189	0.064476361	0.887	0.611	1
Mok	0.368718789	-0.38326114	0.903	0.722	1
Map7d2	0.368814216	-0.296644006	0.952	0.889	1
Brwd3	0.374752279	-0.00417136	0.5	0.389	1
Morc4	0.374752279	0.055826769	0.435	0.278	1
Cartpt	0.377939959	0.013763291	0.306	0.111	1
Tmsb4x	0.37809652	-0.09598361	1	1	1
Pou4f2	0.380986834	0.059189975	0.661	0.333	1
Snx18	0.380986834	0.263173851	0.806	0.611	1
Fbxo42	0.381161807	0.128794449	0.323	0	1
Chp2	0.384205939	-0.249529785	0.597	0.5	1
Rflnb	0.384205939	-0.372181549	0.516	0.222	1
Mrgprx3	0.384205939	-0.324682429	0.742	0.611	1
Hdac5	0.385618453	0.001263114	0.839	0.5	1
Ly6h	0.38728467	-0.456828796	0.548	0.389	1
Abhd4	0.38728467	0.342103424	0.403	0.222	1
Oplah	0.38728467	0.06939483	0.629	0.556	1
Spice1	0.38728467	0.061671865	0.226	0.278	1
Dgke	0.38728467	-0.070273674	0.742	0.556	1
Calca	0.390690633	-0.450931393	1	1	1
Zrsr1	0.393645583	-0.048047156	0.323	0.167	1
Ugdh	0.393645583	0.030731457	0.403	0.111	1
Mafk	0.394812255	0.001917699	0.29	0	1
Jazf1	0.400069351	-0.001005445	0.952	0.556	1
Igfbp3	0.400204753	-0.176206117	0.839	0.722	1
Dock5	0.404352859	3.44E-07	0.274	0	1
Gstm1	0.406555734	0.17167134	0.339	0.222	1
Ghrh	0.406555734	0.001096861	0.403	0	1
4-Sep	0.409899218	0.338845132	0.468	0.278	1
Dlat	0.409899218	-0.284867876	0.565	0.5	1
Steap2	0.411197935	0.000822972	0.387	0	1
Mc4r	0.418083129	-0.000321493	0.5	0.111	1
Cavin2	0.419715284	0.294925127	0.468	0	1
Dlgap5	0.419715284	-0.018092467	0.468	0.056	1
Dmd	0.419715284	0.384587582	0.323	0.111	1
Lrrtm3	0.419715284	0.068884506	0.935	0.5	1
Ndn	0.419916999	-0.327706941	0.726	0.611	1
Spata6l	0.422817444	-0.000745184	0.774	0.389	1
Tsc22d1	0.423120032	0.171633409	0.677	0.278	1
Rnf125	0.423120032	-0.246969919	0.694	0.667	1
Ppp1r14a	0.423177129	-0.103623867	0.387	0.278	1
Dner	0.423215185	0.242360296	0.435	0.222	1
Susd2	0.423269538	-0.947994648	0.952	0.833	1
Rab3a	0.426588552	-0.52707034	0.871	0.778	1
Hist1h2an	0.429822989	-0.318433364	0.484	0.222	1
Uchl1	0.429974402	0.003915069	1	1	1
Sparcl1	0.433121925	0.395033882	0.403	0.056	1
Fgf1	0.433321502	-0.12277249	0.581	0.5	1
S100a11	0.436737772	-0.308756931	0.984	1	1
Cxcl2	0.439917098	0.093855408	0.935	0.556	1
Mbp	0.439917098	0.419071405	0.258	0.056	1
Btc	0.439917098	-0.001924019	0.984	0.611	1
Slc7a6os	0.439917098	0.071725423	0.306	0.056	1
AY172581.18	0.439917098	-0.371408823	0.435	0.167	1
Tubb3	0.443562017	-0.36484359	0.968	0.944	1
Mcf2l	0.446773038	0.300329022	0.597	0.611	1
Edc4	0.446773038	0.101250277	0.339	0.056	1
Nes	0.446773038	-0.384178699	0.355	0.111	1
Smtn	0.446773038	0.182791387	0.258	0.111	1
Bdnf	0.446994191	-0.244520526	0.952	0.889	1
Fabp3	0.450393678	-0.389793398	0.742	0.722	1
Gadd45g	0.450420226	-0.252763926	0.677	0.722	1
Stmn3	0.450446771	-0.204400903	1	1	1
Itpkc	0.453689369	0.066251629	0.258	0	1
Mpp2	0.453689369	-0.065846794	0.258	0.222	1
Cd320	0.460665695	-0.333117315	0.339	0.167	1
Dbndd2	0.460665695	0.458426959	0.565	0.389	1
Zcchc11	0.460665695	0.120852981	0.435	0.222	1
AABR07006860.1	0.460665695	0.031786586	0.645	0.611	1
Col12a1	0.466122965	0.028207174	0.29	0.056	1
Bcr	0.467701603	0.15666736	0.306	0.056	1
Ezr	0.467701603	0.266180432	0.952	0.556	1
Cntnap4	0.467701603	0.022969437	0.774	0.5	1
Pdlim4	0.467701603	0.099362631	0.855	0.556	1
Rgl1	0.467701603	0.002264366	0.968	0.611	1
B3gnt2	0.467701603	-0.114851158	0.355	0.167	1
Asic3	0.467829505	0.140314218	0.565	0.333	1
Calml4	0.467894726	-0.44656632	0.952	0.722	1
Ctsh	0.470887643	0.22709546	0.581	0.444	1
Ttc9b	0.471314586	0.189062563	0.548	0.444	1
Fbxo2	0.47145754	-0.150464504	0.694	0.778	1
Prph	0.471460138	-0.307168029	1	1	1
Tm4sf1	0.474796658	0.578093245	0.468	0.556	1
Rel	0.474796658	0.134619558	0.677	0.5	1
Ccdc22	0.474796658	0.003624677	0.258	0	1
Tomm40l	0.474796658	0.023301724	0.274	0.222	1
Pdzd2	0.474796658	-0.021664001	0.597	0.556	1
Eprs	0.474923579	-0.394174966	0.742	0.722	1
Emp1	0.481950407	0.211517561	0.323	0.056	1
Cd302	0.481950407	0.111241524	0.935	0.611	1
Mitd1	0.482076305	-0.629536987	0.871	0.722	1
Tac1	0.485753785	0.977933282	1	0.833	1
Uevld	0.489162377	0.006187105	0.387	0.056	1
Hspe1	0.489287211	-0.453241746	0.452	0.389	1
Cttnbp2	0.492584393	0.01488327	0.677	0.5	1
Sh3gl3	0.492861073	-0.152123479	0.919	0.611	1
Sh3bgrl3	0.493003047	-0.027494077	0.984	0.944	1
Slc1a1	0.496432076	-0.241911611	0.339	0.111	1
Esco2	0.496432076	-0.245530981	0.258	0.167	1
Cep85l	0.496432076	-0.276787657	0.29	0.111	1
Pnma8a	0.496926096	-0.004494226	0.274	0	1
Epas1	0.498583163	0.128221417	0.79	0.556	1
Zbtb38	0.500158802	-0.083427207	0.968	0.667	1
Pclaf	0.502458414	0.021827978	0.306	0.056	1
Htra1	0.503758992	0.185759275	0.306	0.111	1
Dok5	0.503758992	0.082255911	0.371	0.056	1
L1cam	0.503758992	0.748556037	0.5	0.444	1
Cacna2d1	0.503881571	0.389256869	0.629	0.278	1
Grik1	0.507513461	-0.039519215	0.887	0.611	1
LOC100910200	0.507603056	-0.016173508	0.661	0.611	1
Myo5a	0.507652811	-0.063610854	0.806	0.944	1
Lrrk1	0.511142595	0.003712278	0.274	0.056	1
Anks1a	0.511142595	-0.002649567	0.726	0.389	1
Rarres2	0.518582333	-0.5068833	0.516	0.222	1
Sh2d4b	0.518582333	0.066458641	0.565	0.5	1
Upf3b	0.518702491	-0.187901979	0.468	0.389	1
Insig1	0.522391389	0.266686126	0.758	0.667	1
Ndufa4	0.522527925	-0.139328115	1	1	1
Cxcl1	0.526077639	-0.319266621	0.29	0.167	1
Fgfr1	0.532942685	-0.017304143	0.274	0	1
Ckap2l	0.533142305	-6.03E-05	0.387	0.056	1
Tbc1d20	0.533142305	-0.009031957	0.581	0.5	1
Slc25a12	0.533627924	0.02563601	0.403	0	1
Reep1	0.533805447	-0.469953271	0.984	0.833	1
Cpne6	0.537576162	-0.510705489	0.516	0.5	1
Ralgps2	0.541348798	-0.48751751	0.742	0.444	1
Gng2	0.545205975	-0.506751179	0.871	0.611	1
Atf3	0.549005804	-0.05807934	0.71	0.722	1
RGD1311251	0.552656244	0.005000005	0.29	0	1
Dyrk1b	0.552656244	0.081307556	0.694	0.556	1
Hba-a2	0.556602483	-0.389836732	0.403	0.278	1
Abca8a	0.560542325	-0.092181485	0.452	0.278	1
Akap12	0.560661823	0.108876465	0.984	0.778	1
Ftl1	0.568331373	0.402337805	0.548	0.611	1
Chgb	0.568331373	0.133375272	0.548	0.556	1
Gpx3	0.572182115	0.208831523	0.468	0.333	1
Vat1l	0.576171806	0.071968433	0.468	0.111	1
Hspa5	0.57625232	-0.09837275	0.694	0.556	1
Drgx	0.576274677	-0.004786702	0.661	0.556	1
Fgf13	0.576285854	-0.38226511	0.806	0.889	1
Trappc3l	0.576288089	-0.080977177	0.71	0.556	1
Oas1b	0.580048863	0.050735029	0.339	0.056	1
Camk2n1	0.580048863	0.201703589	0.565	0.5	1
Zfp136	0.581225047	0.000767943	0.339	0	1
Gbp7	0.587965947	0.207122586	0.903	0.611	1
Trpm8	0.588073198	0.058458237	0.532	0.278	1
Ccl27	0.588073198	0.254039325	0.387	0.222	1
Nrn1	0.588127886	-0.134298473	0.871	0.833	1
C1s	0.590151221	0.003393732	0.371	0	1
Smarca5	0.592079971	-0.34610643	0.758	0.556	1
Nfkbia	0.595932629	1.190281213	0.742	0.556	1
Mrgprb4	0.595932629	0.047266273	0.952	0.611	1
B3gat2	0.595932629	-0.001008769	0.323	0.167	1
Rell1	0.595932629	0.204734443	0.71	0.611	1
Calb1	0.595932629	0.00192241	0.5	0.278	1
Cdh2	0.599994225	0.149872516	0.5	0.389	1
Lmna	0.603948157	0.367561513	0.387	0.111	1
Fastkd1	0.608032922	-0.010374081	0.952	0.667	1
Stmn4	0.608108644	-0.133834015	0.887	0.778	1
Smim18	0.612011758	0.15265136	0.274	0.111	1
Ick	0.612011758	0.118833258	0.758	0.5	1
Nsg1	0.612011758	-0.519286272	0.355	0.167	1
Itgb8	0.612011758	0.003043673	0.435	0.056	1
Ulk2	0.612011758	0.175738085	0.581	0.222	1
Pcbd1	0.612114	-0.275134456	0.532	0.333	1
Atp6v1g2	0.612114	0.179118453	0.645	0.389	1
Incenp	0.616119277	-0.094765335	0.581	0.278	1
Lgals1	0.616235076	-0.243066326	0.968	1	1
Mmp14	0.620122641	0.070557573	0.645	0.611	1
Ngfr	0.620223139	0.136006462	0.613	0.333	1
Mapt	0.620274383	-0.402585186	0.774	0.667	1
Isl1	0.624252494	0.13238871	0.452	0.222	1
Bex2	0.624364247	-0.066693296	0.919	0.889	1
Serpinb6a	0.624366278	-0.069898325	0.935	0.944	1
Hectd4	0.628280001	0.002189087	0.984	0.556	1
Sac3d1	0.628280001	0.076742524	0.565	0.5	1
Epb41l3	0.632543484	-0.241999476	0.935	0.778	1
Bglap	0.636483014	0.062169368	0.887	0.611	1
Meis1	0.636483014	4.22E-06	0.629	0.333	1
Fjx1	0.638134746	0.059213417	0.419	0	1
Ccne2	0.640334591	0.001665126	0.468	0.278	1
Kif5a	0.640758035	0.071336498	0.952	0.833	1
Map1b	0.640765863	-0.066184256	1	1	1
Ahnak	0.644730839	0.258443059	0.694	0.556	1
AABR07035428.2	0.644730839	-0.587750839	0.548	0.278	1
Ccdc62	0.646066061	-3.33E-05	0.355	0	1
Ntrk1	0.648994187	0.406005705	0.742	0.722	1
Man2a1	0.653022619	0.080376912	0.306	0.056	1
Egfl7	0.653022619	0.073963482	0.661	0.5	1
Parp14	0.653022619	0.223048129	0.532	0.556	1
Tnfaip8l3	0.653022619	0.024758588	0.419	0	1
Cyr61	0.657032145	-0.11446533	0.258	0.056	1
Sema4a	0.661357481	-0.010565203	0.742	0.389	1
RGD1560028	0.661357481	-0.246824698	0.323	0.111	1
Exoc1l	0.665592376	0.118195037	0.419	0.278	1
Mt1	0.665592376	0.287453818	0.339	0.167	1
Scd2	0.665592376	-0.258763801	0.984	0.667	1
Cst3	0.665693635	0.057528192	0.952	0.889	1
Ywhah	0.665695476	-0.158306924	1	0.944	1
Tyrp1	0.669734535	-0.027010947	0.758	0.611	1
Ptpn2	0.669734535	-0.235812649	0.258	0.167	1
LOC102548682	0.669734535	0.083133156	0.5	0.444	1
Tpm1	0.674088104	-0.099239027	0.984	0.944	1
Tspan8	0.674089904	-0.253324701	0.919	0.944	1
Angptl4	0.678152876	0.057552333	0.855	0.556	1
Atf6	0.678152876	-0.338088726	0.516	0.389	1
Cyp51	0.678240162	-0.441694198	0.935	0.722	1
Hpcal1	0.682489918	0.326221634	0.597	0.333	1
Sod2	0.682489918	0.118458032	0.677	0.389	1
Cavin3	0.682489918	-0.279414469	0.758	0.722	1
Fstl1	0.682525105	0.134682055	1	1	1
Clec2g	0.686611584	0.087579693	0.548	0.333	1
AC141028.3	0.689589116	-0.005554758	0.435	0.111	1
Prmt9	0.690621618	0.114136126	0.629	0.333	1
Msmo1	0.690903929	-0.094869882	0.903	0.611	1
Eef1a2	0.690903929	-0.12397425	0.613	0.278	1
Xaf1	0.695109723	0.170571389	0.371	0.056	1
Ube2d1	0.69519293	-0.27085397	0.645	0.389	1
Aak1	0.699420244	-0.307844129	0.484	0.333	1
Ank2	0.69948059	-0.359338229	0.79	0.611	1
Kifap3	0.6995141	0.073265165	1	1	1
Polr3f	0.703646343	-0.017291434	0.516	0.167	1
Ppm1f	0.703646343	-0.283997507	0.419	0.056	1
Plekha8	0.707706216	-0.157322203	0.274	0.167	1
Gnao1	0.707974541	0.043813577	0.645	0.444	1
Gstt1	0.707974541	-0.344606686	0.919	0.667	1
Afdn	0.708008846	-0.090424438	0.79	0.556	1
Thy1	0.708033342	-0.045362678	0.694	0.5	1
Sbspon	0.710189464	-0.001465684	0.452	0.056	1
Fbp2	0.712220477	0.024559504	0.452	0.222	1
Hgf	0.712220477	0.46133605	0.29	0.111	1
Usp1	0.712220477	-0.014440772	0.468	0.111	1
Blm	0.712220477	0.080937192	0.677	0.556	1
Sacs	0.712220477	0.436950965	0.419	0.167	1
Kcnv1	0.712299479	-0.676754964	0.694	0.389	1
Susd6	0.712299479	-0.306358443	0.516	0.333	1
Dcn	0.71646401	0.077735087	0.968	0.556	1
Tuba1a	0.716654865	-0.088535457	1	1	1
Pdlim2	0.720831148	0.001542324	0.742	0.556	1
Cib2	0.720908002	-0.057571384	0.613	0.444	1
Ccl4	0.725094167	0.017755016	0.887	0.556	1
Id2	0.725248825	-0.389935404	0.839	0.778	1
Prpf40b	0.725264277	-0.47635753	0.984	0.778	1
Adcyap1	0.729477361	0.18329578	0.403	0.056	1
Fam162a	0.73390957	-0.187640181	0.726	0.611	1
Ushbp1	0.735074564	-0.000958668	0.403	0.056	1
Ifit1	0.738038178	-0.014789098	0.5	0.5	1
Ddit3	0.742582474	0.34890959	0.629	0.389	1
Rgs2	0.746872374	-0.118663082	0.29	0.167	1
Klf4	0.746872374	0.232326781	0.903	0.611	1
Gpx2	0.746872374	0.226897031	0.274	0.111	1
Dusp6	0.746872374	0.023589843	0.403	0.222	1
Lonrf2	0.746942611	-0.25981473	0.71	0.611	1
Hnrnpa2b1	0.746942611	0.180680968	0.839	0.667	1
Mki67	0.747725844	8.20E-05	0.323	0	1
AABR07068590.2	0.747725844	0.000110303	0.371	0	1
Timp4	0.751049633	-0.006615879	0.79	0.5	1
Tmem59l	0.751330598	-0.136847443	0.661	0.5	1
Arhgap36	0.755619121	0.011585102	0.29	0.222	1
Ttc30b	0.755619121	-0.031228061	0.435	0.056	1
Cnn3	0.755687097	-0.592147624	0.806	0.611	1
Scn11a	0.755687097	-0.400135236	0.597	0.333	1
Zfp105	0.760071186	0.149284664	0.984	0.667	1
Ch25h	0.764397305	0.046525253	0.339	0	1
Map2	0.764462995	-0.202513537	0.597	0.444	1
Nr4a3	0.767827273	0.097939662	0.726	0.5	1
Aldoc	0.768882138	-0.217905046	0.726	0.556	1
Elavl4	0.768903195	-0.169147373	0.855	0.667	1
Apoe	0.773205869	-0.555070241	0.79	0.556	1
Hk2	0.773205869	-0.224297803	0.452	0.056	1
Fbn1	0.773205869	-0.00243494	0.306	0.222	1
Atad2	0.773205869	0.152661192	0.419	0.111	1
LOC103689961	0.773301562	-0.403181671	0.919	0.667	1
Ubc	0.777702456	0.092395356	0.71	0.444	1
Sparc	0.782043743	0.020641916	0.677	0.5	1
Id3	0.782043743	0.096442545	0.758	0.5	1
Faim2	0.786551514	-0.162104669	0.597	0.444	1
LOC654482	0.790337499	-0.006751426	0.355	0.056	1
AABR07026112.1	0.790909847	-0.007133573	0.597	0.611	1
Chd7	0.790909847	0.089026486	0.339	0	1
Jun	0.790968528	0.574896134	0.597	0.667	1
Sertad4	0.795386003	0.08760886	0.5	0.444	1
Dda1	0.795446984	-0.038805562	0.839	0.667	1
Rnf38	0.797206348	0.024294418	0.548	0.278	1
Cxcl16	0.799803089	0.074330811	0.742	0.611	1
Frmd6	0.799803089	0.040477227	0.726	0.611	1
Vwa1	0.799803089	0.009790713	0.935	0.611	1
Rbp4	0.799859387	0.025146505	0.581	0.278	1
Gal	0.804291033	-0.36150292	0.968	0.667	1
Syt1	0.804291033	0.113181692	0.742	0.556	1
Sema4f	0.804291033	-0.455839377	0.806	0.667	1
Snap25	0.804353967	-0.098362357	0.984	0.944	1
Gadd45a	0.808722367	0.392155599	0.274	0.167	1
Thbs4	0.808722367	0.01374903	0.984	0.611	1
Nfkb1	0.808722367	0.355316496	0.403	0.222	1
Sesn1	0.808722367	0.042434523	0.419	0.056	1
Rit2	0.808776259	-0.023098117	0.5	0.278	1
Jund	0.813221532	0.0502054	0.565	0.389	1
Basp1	0.813244104	-0.840971542	1	0.667	1
Sqle	0.813260222	-0.319210171	0.645	0.5	1
Klc1	0.813281706	-0.086328278	1	1	1
Ldb2	0.817666569	-0.080098602	0.468	0.167	1
Gyg1	0.817718035	-0.234129433	0.371	0.278	1
Nppb	0.820634963	-0.028467534	0.355	0	1
Rnf168	0.822176382	-0.226729882	0.565	0.5	1
Nmt2	0.822176382	0.387153733	0.694	0.611	1
AABR07054716.1	0.826634572	0.176167014	0.71	0.611	1
Tp53inp1	0.826634572	0.001579638	0.387	0	1
Plcxd3	0.826634572	0.662959884	0.371	0	1
Cplx1	0.826683591	-0.010839886	0.694	0.611	1
Snca	0.826683591	-0.827925488	0.984	0.722	1
Cpe	0.826683591	-0.020923125	0.613	0.5	1
Scn1b	0.831189556	0.0277971	0.629	0.389	1
Fam188a	0.831189556	-0.326788518	0.758	0.5	1
Scd	0.835625245	-0.147889122	0.419	0.167	1
Vps52	0.835625245	0.278316333	0.5	0.5	1
Ano3	0.835625245	-0.182672183	0.29	0.111	1
Hsp90b1	0.835671799	0.310197214	0.742	0.611	1
Clu	0.835704078	-0.71455007	0.984	0.944	1
Ugt1a7c	0.840154625	-0.227122824	0.919	0.667	1
Bcam	0.840187905	0.171344287	0.613	0.389	1
Dhh	0.844637448	0.152437766	0.935	0.611	1
Galns	0.844637448	0.029979308	0.79	0.611	1
Syngr3	0.844681518	0.299337005	0.548	0.278	1
Tnfsf15	0.846675685	-0.002163299	0.306	0	1
Gprasp1	0.849175738	-0.751330608	0.919	0.667	1
Noct	0.849175738	-0.256774801	0.871	0.667	1
Tmsb10	0.85826269	0.016308195	1	1	1
Nek8	0.862657214	0.06002711	0.613	0.5	1
Erbin	0.86272184	-0.219039888	0.339	0.222	1
Tf	0.867276186	-0.246957953	0.532	0.333	1
F12	0.867276186	-0.608773594	0.984	0.667	1
Atp1a1	0.867319346	-0.098372189	0.968	0.944	1
Fosb	0.871791708	0.106516028	0.581	0.444	1
Ramp3	0.871791708	0.054361582	0.484	0.167	1
Slc3a2	0.871828226	0.408939642	0.516	0.278	1
Dync1i1	0.871828226	-0.256831725	0.597	0.389	1
Fcer1g	0.876127557	0.077885273	0.323	0	1
Mgst1	0.876379078	-0.56660269	0.952	0.778	1
Micu3	0.876379078	-0.058217949	0.613	0.389	1
Nr1d1	0.880878465	0.250667027	0.806	0.556	1
Elovl2	0.880878465	0.264706777	0.452	0.167	1
Adgrg6	0.880878465	0.135083886	0.339	0.056	1
Nuak1	0.880878465	0.188474374	0.339	0	1
Cd55	0.880929755	-0.265800926	0.871	0.833	1
Gpr22	0.885446492	-0.260607221	0.903	0.667	1
Ahdc1	0.885446492	-0.257189834	0.919	0.667	1
Ifi27l2b	0.885483833	0.228473275	0.984	0.944	1
Il33	0.889980931	-0.273627074	0.306	0.111	1
Ckmt1	0.890028355	0.156262092	0.629	0.389	1
Fiz1	0.894515538	0.036049436	0.935	0.556	1
Fos	0.894554903	0.791491741	0.532	0.444	1
Arl13b	0.894554903	-0.248632462	0.887	0.667	1
Serpina11	0.894577026	0.065832506	0.823	0.722	1
Slc4a4	0.899097924	0.23872722	0.274	0.111	1
Mgll	0.899126759	0.12470353	0.323	0.167	1
Lgals9	0.912812306	-0.134339528	0.952	0.667	1
Cdc42ep3	0.91737072	-0.177978233	0.565	0.333	1
Fermt2	0.91737072	-0.273440384	0.548	0.333	1
Ccl6	0.917830133	0.000115598	0.355	0	1
Lmo2	0.917830133	0.046948267	0.339	0	1
LOC102556347	0.921958909	-0.003369872	0.806	0.667	1
ENSRNOG00000025889	0.921975326	-0.033634606	0.823	0.778	1
Lix1	0.926524129	0.033876719	0.79	0.611	1
Ifi27	0.931138398	-0.009536709	1	1	1
Spock2	0.935687273	-0.063014649	0.387	0.222	1
Rcan2	0.935687273	-0.60224188	0.452	0.167	1
Tubb2b	0.935715112	0.212075989	0.613	0.333	1
Gnas	0.935718119	0.008198376	0.935	0.944	1
S100a13	0.935718495	-0.101586011	0.742	0.556	1
Cav1	0.939372309	-0.013679128	0.306	0	1
Rgs1	0.940259525	0.069935323	0.887	0.556	1
Tspan12	0.940281908	-0.555331588	0.613	0.278	1
Mturn	0.940281908	0.033452901	0.306	0.222	1
Igfbp5	0.944858944	-0.822295997	0.823	0.611	1
Cmip	0.944874762	-0.250998221	0.774	0.722	1
Trib1	0.949455889	-0.302268245	0.919	0.611	1
S100a16	0.949455889	0.255980193	0.355	0.111	1
RGD1305733	0.949455889	-0.088176861	0.694	0.444	1
Ada	0.949455889	-0.21899588	0.855	0.667	1
Scg5	0.949466542	-0.410586176	0.823	0.556	1
Tuba4a	0.949466542	0.052373787	0.694	0.611	1
Anxa5	0.949469499	-0.102244193	0.952	0.722	1
Nedd1	0.951816718	0.007399972	0.323	0	1
AC124205.1	0.954037931	0.058414155	0.903	0.556	1
Fstl3	0.954037931	0.041879688	0.677	0.611	1
Pafah1b3	0.954051122	0.332890281	0.742	0.722	1
Reg3b	0.957262348	0.030680469	0.387	0.056	1
LOC100909712	0.958636575	0.125441332	0.968	0.667	1
Giot1	0.958636575	-0.022845337	0.774	0.667	1
Oxsm	0.958636575	-0.381588674	0.935	0.667	1
Fxyd1	0.963223018	-0.427842973	0.419	0.167	1
Cntf	0.963223018	-0.00106973	0.452	0.056	1
Casp3	0.963223018	0.145829016	0.29	0.167	1
Cdh1	0.963223018	0.210385512	0.855	0.611	1
Atf4	0.963233577	-0.433387638	0.661	0.444	1
H3f3b	0.967829537	0.230973523	0.645	0.556	1
Zwint	0.967832364	0.023727926	0.919	0.778	1
Col5a3	0.977013197	-0.24452168	0.887	0.667	1
Dgkb	0.981606622	-0.10739156	0.484	0.222	1
Peg3	0.981606622	-0.232189111	0.774	0.611	1
Tesc	0.981611906	0.120748285	0.355	0.389	1
Cklf	0.986206697	-0.460944948	0.774	0.556	1
Dsel	0.986206697	-0.091515472	0.984	0.667	1
Hebp2	0.986206697	0.073544054	0.597	0.333	1
Polr3g	0.986210335	-0.274923421	1	0.778	1
Pak3	0.990805342	-0.020870044	0.387	0.278	1
Hopx	0.99080669	0.052713078	0.903	0.722	1
Tox3	0.995393702	0.001341241	0.597	0.333	1
Spats2l	0.995402029	-0.061121327	0.306	0.222	1
Zfp36	1	0.46269171	0.532	0.5	1
Tyrobp	1	-0.0135943	0.355	0	1
Mdfic	1	0.272973344	0.371	0.056	1
Eif4ebp3	1	-0.164289784	0.661	0.444	1
Afg3l1	1	0.041061141	0.645	0.611	1
Cpq	1	-0.009573272	0.435	0.278	1
Neurl4	1	5.27E-06	0.742	0.556	1
Zfp444	1	0.004786009	0.516	0.333	1
ENSRNOG00000058555	1	-0.001188943	0.29	0	1
